date,symbol,gap,prev_close,rank,ma,vwap,fill,stop,target,inverted,entry_ts,entry_px,exit_px,exit_ts,exit_reason,R_dollars,pnl_pct,R_mult
2022-06-28,CRNT,0.15311015,2.09,1.0,ema,premkt,nextopen,pullback,eod,False,2022-06-28 09:45:00,2.465,2.49,2022-06-28 15:55:00,eod,0.0349999999999997,1.014198782961473,0.7142857142857306
2022-06-28,STRO,0.15011549,4.33,2.0,ema,premkt,nextopen,pullback,eod,False,2022-06-28 09:45:00,5.345,5.220000000000001,2022-06-28 09:51:00,stop,0.12499999999999911,-2.3386342376052194,-1.0
2022-06-28,MLCO,0.103918195,5.87,4.0,ema,premkt,nextopen,pullback,eod,False,2022-06-28 10:10:00,6.5,6.375,2022-06-28 11:19:00,stop,0.125,-1.9230769230769273,-1.0
2022-06-30,NRSN,0.4525547,2.74,1.0,ema,premkt,nextopen,pullback,eod,False,2022-06-30 10:30:00,3.755,3.5500000000000003,2022-06-30 15:43:00,stop,0.20499999999999963,-5.459387483355515,-1.0
2022-07-05,AMLX,0.16230094,19.47,1.0,ema,premkt,nextopen,pullback,eod,False,2022-07-05 10:10:00,21.9399,21.319999999999997,2022-07-05 13:34:00,stop,0.6199000000000048,-2.8254458771462265,-1.0
2022-07-07,FFAI,0.14317179,4.54,3.0,ema,premkt,nextopen,pullback,eod,False,2022-07-07 10:40:00,5.9569,5.7700000000000005,2022-07-07 11:00:00,stop,0.18689999999999962,-3.1375379811646953,-1.0
2022-07-08,SRG,0.49835527,6.08,1.0,ema,premkt,nextopen,pullback,eod,False,2022-07-08 10:05:00,9.18,10.96,2022-07-08 15:55:00,eod,0.11999999999999922,19.389978213507632,14.833333333333439
2022-07-08,TULP,0.22839499,8.1,3.0,ema,premkt,nextopen,pullback,eod,False,2022-07-08 09:55:00,9.59,9.200000000000001,2022-07-08 10:11:00,stop,0.3899999999999988,-4.066736183524489,-1.0
2022-07-08,TH,0.18677676,6.05,4.0,ema,premkt,nextopen,pullback,eod,False,2022-07-08 10:15:00,7.155,6.94,2022-07-08 11:07:00,stop,0.21499999999999986,-3.0048916841369677,-1.0
2022-07-13,PETZ,0.11650491,2.06,1.0,ema,premkt,nextopen,pullback,eod,False,2022-07-13 09:50:00,2.6194,2.45,2022-07-13 10:11:00,stop,0.1694,-6.467129877071088,-1.0
2022-07-15,USEA,0.95442116,2.2,1.0,ema,premkt,nextopen,pullback,eod,False,2022-07-15 10:55:00,6.02,6.1163,2022-07-15 15:55:00,eod,0.379999999999999,1.5996677740863774,0.2534210526315803
2022-07-15,PINS,0.1349659,17.56,2.0,ema,premkt,nextopen,pullback,eod,False,2022-07-15 10:00:00,19.83,19.75,2022-07-15 10:05:00,stop,0.0799999999999983,-0.4034291477559182,-1.0
2022-07-21,SIDU,0.12469435,4.09,1.0,ema,premkt,nextopen,pullback,eod,False,2022-07-21 10:40:00,4.61,4.49,2022-07-21 10:55:00,stop,0.1200000000000001,-2.6030368763557465,-1.0
2022-07-26,LBRT,0.120532036,12.85,2.0,ema,premkt,nextopen,pullback,eod,False,2022-07-26 11:00:00,14.048,13.955,2022-07-26 11:07:00,stop,0.09299999999999997,-0.6620159453302965,-1.0
2022-07-27,ONCO,0.7073171,2.05,1.0,ema,premkt,nextopen,pullback,eod,False,2022-07-27 09:55:00,3.5599,3.35,2022-07-27 10:24:00,stop,0.20989999999999975,-5.896233040253929,-1.0
2022-07-28,PLUG,0.16472638,17.18,2.0,ema,premkt,nextopen,pullback,eod,False,2022-07-28 09:50:00,20.72,21.63,2022-07-28 15:55:00,eod,0.3200000000000003,4.391891891891886,2.843749999999998
2022-07-28,STEM,0.13516605,8.73,4.0,ema,premkt,nextopen,pullback,eod,False,2022-07-28 10:00:00,10.8003,10.41,2022-07-28 10:20:00,stop,0.39029999999999987,-3.6137885058748376,-1.0
2022-07-29,MITK,0.1529932,9.02,2.0,ema,premkt,nextopen,pullback,eod,False,2022-07-29 10:00:00,10.27,10.875,2022-07-29 15:55:00,eod,0.25,5.890944498539441,2.4200000000000017
2022-07-29,AXTI,0.13960111,7.02,3.0,ema,premkt,nextopen,pullback,eod,False,2022-07-29 10:15:00,8.48,8.715,2022-07-29 15:55:00,eod,0.22000000000000064,2.77122641509433,1.0681818181818126
2022-08-01,VRAX,0.38518524,5.4,2.0,ema,premkt,nextopen,pullback,eod,False,2022-08-01 10:15:00,8.14,11.41,2022-08-01 15:55:00,eod,0.5500000000000007,40.17199017199016,5.945454545454537
2022-08-01,OM,0.11650491,15.45,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-01 10:50:00,19.24,19.91,2022-08-01 15:55:00,eod,2.25,3.4823284823285006,0.29777777777777853
2022-08-01,PSO,0.1112175,9.26,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-01 10:15:00,10.405,10.51,2022-08-01 15:55:00,eod,0.058999999999999275,1.009130225852961,1.7796610169491816
2022-08-02,FFAI,0.15999997,2.0,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-02 10:45:00,2.45,2.41,2022-08-02 15:55:00,eod,0.06000000000000005,-1.6326530612244872,-0.6666666666666666
2022-08-02,RIG,0.15527952,3.22,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-02 10:15:00,3.864,3.79,2022-08-02 10:23:00,stop,0.07399999999999984,-1.9151138716356098,-1.0
2022-08-03,SOFI,0.1357255,6.41,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-03 10:25:00,7.85,8.25,2022-08-03 15:55:00,eod,0.1999999999999993,5.095541401273884,2.000000000000009
2022-08-03,ARQT,0.12051284,19.5,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-03 09:45:00,23.05,21.99,2022-08-03 14:00:00,stop,1.0600000000000023,-4.598698481561836,-1.0
2022-08-04,NNVC,0.46341455,2.46,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-04 10:05:00,3.1531,3.1100000000000003,2022-08-04 10:49:00,stop,0.04309999999999947,-1.366908756461882,-1.0
2022-08-04,BCRX,0.13991034,11.15,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-04 09:45:00,13.738,13.645,2022-08-04 15:55:00,eod,0.7379999999999995,-0.6769544329596755,-0.12601626016260167
2022-08-05,CPS,0.42147112,5.03,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-05 09:50:00,8.51,8.120000000000001,2022-08-05 10:17:00,stop,0.3899999999999988,-4.582843713278484,-1.0
2022-08-05,PGY,0.18993783,17.69,2.0,ema,premkt,nextopen,pullback,eod,False,2022-08-05 10:00:00,23.72,22.99,2022-08-05 10:24:00,stop,0.7300000000000004,-3.0775716694772415,-1.0
2022-08-05,CLMT,0.15881455,13.16,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-05 09:50:00,17.0553,16.4609,2022-08-05 10:27:00,stop,0.5944000000000003,-3.4851336534684196,-1.0
2022-08-08,QNRX,0.13988662,5.29,2.0,ema,premkt,nextopen,pullback,eod,False,2022-08-08 10:35:00,5.74,5.5952,2022-08-08 10:43:00,stop,0.14480000000000004,-2.522648083623691,-1.0
2022-08-08,VRM,0.11637926,2.32,3.0,ema,premkt,nextopen,pullback,eod,False,2022-08-08 10:30:00,2.575,2.5100000000000002,2022-08-08 11:16:00,stop,0.06499999999999995,-2.5242718446601864,-1.0
2022-08-08,LVLU,0.10157609,5.71,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-08 10:05:00,6.9002,7.29,2022-08-08 15:55:00,eod,0.2702,5.649111619953051,1.4426350851221323
2022-08-10,OSUR,0.15360498,3.19,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-10 10:00:00,4.01,4.0,2022-08-10 10:05:00,stop,0.009999999999999787,-0.24937655860348684,-1.0
2022-08-10,PRCH,0.15062761,2.39,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-10 09:55:00,2.9682,2.875,2022-08-10 15:55:00,eod,0.19819999999999993,-3.1399501381308537,-0.47023208879919265
2022-08-11,VERU,0.20815635,11.77,3.0,ema,premkt,nextopen,pullback,eod,False,2022-08-11 10:15:00,17.21,16.209999999999997,2022-08-11 10:32:00,stop,1.0000000000000036,-5.810575246949467,-1.0
2022-08-12,AIRS,0.22650373,8.88,2.0,ema,premkt,nextopen,pullback,eod,False,2022-08-12 10:20:00,10.83,10.52,2022-08-12 11:41:00,stop_gap,0.3100000000000005,-2.8624192059095166,-1.0
2022-08-12,PAYO,0.17869723,5.68,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-12 10:10:00,7.055,6.92,2022-08-12 10:41:00,stop,0.1349999999999998,-1.9135364989369186,-1.0
2022-08-12,RANI,0.15795875,8.23,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-12 10:10:00,10.1,11.4,2022-08-12 15:55:00,eod,0.41000000000000014,12.871287128712883,3.1707317073170738
2022-08-15,VRDN,0.3584522,14.73,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-15 09:55:00,22.0,22.0,2022-08-15 15:55:00,eod,0.9400000000000013,0.0,0.0
2022-08-16,ARTL,0.33715594,4.36,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-16 10:05:00,5.7701,6.38,2022-08-16 15:55:00,eod,0.3700999999999999,10.570007452210529,1.6479329910834906
2022-08-16,AMTD,0.25663722,2.26,2.0,ema,premkt,nextopen,pullback,eod,False,2022-08-16 10:00:00,3.1004,2.93,2022-08-16 10:38:00,stop,0.17039999999999988,-5.49606502386788,-1.0
2022-08-17,ONCO,0.37254906,2.55,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-17 10:15:00,4.55,4.11,2022-08-17 10:25:00,stop,0.4399999999999995,-9.670329670329657,-1.0
2022-08-17,SRAD,0.103333354,12.0,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-17 09:50:00,14.2,13.52,2022-08-17 11:06:00,stop,0.6799999999999997,-4.788732394366191,-1.0
2022-08-19,GCT,0.6978967,15.69,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-19 10:35:00,31.82,56.165,2022-08-19 15:55:00,eod,6.520000000000003,76.50848522941547,3.7338957055214705
2022-08-19,SVRE,0.111111045,2.61,4.0,ema,premkt,nextopen,pullback,eod,False,2022-08-19 10:05:00,3.02,2.79,2022-08-19 11:21:00,stop,0.22999999999999998,-7.615894039735094,-1.0
2022-08-22,ONCO,0.100263834,3.79,3.0,ema,premkt,nextopen,pullback,eod,False,2022-08-22 09:55:00,4.1,3.9400000000000004,2022-08-22 10:18:00,stop,0.15999999999999925,-3.902439024390225,-1.0
2022-08-23,INDO,0.13896108,7.7,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-23 09:45:00,9.645,11.2277,2022-08-23 15:55:00,eod,0.4449999999999985,16.409538621047194,3.55662921348316
2022-08-24,NERV,0.19512188,4.51,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-24 10:05:00,5.36,5.24,2022-08-24 10:15:00,stop,0.1200000000000001,-2.23880597014926,-1.0
2022-08-24,FLXS,0.133762,17.1,3.0,ema,premkt,nextopen,pullback,eod,False,2022-08-24 10:15:00,19.6019,19.595,2022-08-24 15:55:00,eod,0.35190000000000055,-0.0352006693228768,-0.01960784313725965
2022-08-24,PTON,0.10267866,11.2,5.0,ema,premkt,nextopen,pullback,eod,False,2022-08-24 10:10:00,13.04,13.535,2022-08-24 15:55:00,eod,0.1899999999999995,3.7960122699386645,2.6052631578947487
2022-08-30,ONCO,0.11929822,2.85,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-30 10:00:00,3.09,2.9400000000000004,2022-08-30 10:08:00,stop,0.14999999999999947,-4.854368932038822,-1.0
2022-08-31,MOB,0.2540983,2.44,1.0,ema,premkt,nextopen,pullback,eod,False,2022-08-31 10:00:00,3.1887,3.0117000000000003,2022-08-31 10:41:00,stop,0.1769999999999996,-5.550851444162186,-1.0
2022-08-31,SNAP,0.123876095,10.01,3.0,ema,premkt,nextopen,pullback,eod,False,2022-08-31 10:45:00,11.06,10.92,2022-08-31 10:53:00,stop,0.14000000000000057,-1.2658227848101333,-1.0
2022-09-01,NTNX,0.21329486,17.3,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-01 10:50:00,22.31,21.9,2022-09-01 12:41:00,stop,0.41000000000000014,-1.8377409233527597,-1.0
2022-09-02,BIAFW,0.40476203,2.1,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-02 10:20:00,3.02,2.83,2022-09-02 10:27:00,stop,0.18999999999999995,-6.29139072847682,-1.0
2022-09-02,BIAF,0.21325302,8.3,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-02 09:45:00,12.09,10.700000000000001,2022-09-02 09:57:00,stop,1.3899999999999988,-11.497105045492129,-1.0
2022-09-07,QNRX,0.19277108,3.32,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-07 09:50:00,4.1402,3.8200000000000003,2022-09-07 14:32:00,stop,0.3201999999999998,-7.733925897299643,-1.0
2022-09-08,ASAN,0.18434858,19.04,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-08 09:45:00,23.08,23.069999999999997,2022-09-08 09:50:00,stop,0.010000000000001563,-0.04332755632583396,-1.0
2022-09-12,INM,0.3611616,11.02,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-12 09:55:00,13.9001,17.84,2022-09-12 15:55:00,eod,0.13010000000000055,28.344400399997127,30.283627978477963
2022-09-12,IDYA,0.10270274,9.25,4.0,ema,premkt,nextopen,pullback,eod,False,2022-09-12 10:55:00,10.8,12.08,2022-09-12 15:55:00,eod,0.19000000000000128,11.851851851851848,6.73684210526311
2022-09-13,VNET,0.15565038,4.69,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-13 09:50:00,5.665,5.685,2022-09-13 15:55:00,eod,0.1349999999999998,0.3530450132391838,0.14814814814814523
2022-09-14,BIAF,0.37681162,4.14,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-14 10:20:00,6.56,6.11,2022-09-14 10:29:00,stop,0.4499999999999993,-6.859756097560965,-1.0
2022-09-16,AAOI,0.204,2.5,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-16 11:00:00,3.402,3.33,2022-09-16 11:08:00,stop,0.07200000000000006,-2.1164021164021163,-1.0
2022-09-19,PRPL,0.4193548,2.79,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-19 10:05:00,3.9565,3.91,2022-09-19 10:10:00,stop,0.046499999999999986,-1.1752811828636411,-1.0
2022-09-22,VRAX,0.14144742,3.04,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-22 09:55:00,3.4087,3.3200000000000003,2022-09-22 10:18:00,stop,0.08869999999999978,-2.6021650482588643,-1.0
2022-09-22,MTVA,0.12954688,15.67,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-22 09:55:00,17.76,17.5,2022-09-22 10:00:00,stop,0.26000000000000156,-1.4639639639639768,-1.0
2022-09-26,ISPC,0.16019416,2.06,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-26 10:00:00,2.515,2.4200000000000004,2022-09-26 10:07:00,stop,0.09499999999999975,-3.77733598409542,-1.0
2022-09-26,MLCO,0.13018858,5.3,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-26 10:50:00,7.0688,6.8,2022-09-26 11:09:00,stop,0.2688000000000006,-3.8026256224536037,-1.0
2022-09-26,LESL,0.10557616,13.45,3.0,ema,premkt,nextopen,pullback,eod,False,2022-09-26 10:25:00,15.02,15.005,2022-09-26 10:31:00,stop,0.014999999999998792,-0.09986684420771885,-1.0
2022-09-27,SKIN,0.10192311,10.4,1.0,ema,premkt,nextopen,pullback,eod,False,2022-09-27 10:20:00,11.805,11.581100000000001,2022-09-27 12:10:00,stop,0.22389999999999866,-1.8966539601863452,-1.0
2022-09-30,INM,0.118466854,5.74,2.0,ema,premkt,nextopen,pullback,eod,False,2022-09-30 09:55:00,8.565,7.7301,2022-09-30 10:44:00,stop,0.8348999999999993,-9.747810858143602,-1.0
2022-10-03,FNGR,0.24925816,3.37,2.0,ema,premkt,nextopen,pullback,eod,False,2022-10-03 10:40:00,4.7,6.21,2022-10-03 15:49:00,eod,0.1900000000000004,32.12765957446808,7.947368421052614
2022-10-03,PBR,0.11264539,12.34,5.0,ema,premkt,nextopen,pullback,eod,False,2022-10-03 10:10:00,13.8,13.700000000000001,2022-10-03 12:00:00,stop,0.09999999999999964,-0.7246376811594124,-1.0
2022-10-05,TOPS,0.13812149,5.43,3.0,ema,premkt,nextopen,pullback,eod,False,2022-10-05 09:45:00,7.58,9.9212,2022-10-05 15:55:00,eod,1.6299000000000001,30.88654353562006,1.4364071415424262
2022-10-06,RELL,0.10063338,15.34,3.0,ema,premkt,nextopen,pullback,eod,False,2022-10-06 09:55:00,17.6775,19.0,2022-10-06 15:55:00,eod,0.5808999999999997,7.481261490595403,2.2766396970218663
2022-10-12,SUNE,0.22000003,5.0,1.0,ema,premkt,nextopen,pullback,eod,False,2022-10-12 10:50:00,6.9999,6.75,2022-10-12 11:47:00,stop,0.24990000000000023,-3.57005100072858,-1.0
2022-10-13,LASE,0.37542665,2.93,1.0,ema,premkt,nextopen,pullback,eod,False,2022-10-13 10:05:00,4.215,4.07,2022-10-13 10:39:00,stop,0.14499999999999957,-3.440094899169621,-1.0
2022-10-14,LASE,0.22033894,4.13,2.0,ema,premkt,nextopen,pullback,eod,False,2022-10-14 10:15:00,4.775,4.7122,2022-10-14 15:55:00,eod,0.22500000000000053,-1.3151832460733037,-0.2791111111111113
2022-10-18,FUBO,0.13827169,4.05,2.0,ema,premkt,nextopen,pullback,eod,False,2022-10-18 10:00:00,4.305,4.23,2022-10-18 10:28:00,stop,0.07499999999999929,-1.7421602787456303,-1.0
2022-10-20,INDO,0.10015178,6.59,2.0,ema,premkt,nextopen,pullback,eod,False,2022-10-20 09:55:00,7.3862,7.140000000000001,2022-10-20 10:02:00,stop,0.2461999999999991,-3.3332430749234976,-1.0
2022-10-25,CLS,0.14842105,9.5,1.0,ema,premkt,nextopen,pullback,eod,False,2022-10-25 09:45:00,11.29,11.175,2022-10-25 11:21:00,stop,0.11499999999999844,-1.0186005314437363,-1.0
2022-10-31,PERF,0.4363637,11.0,1.0,ema,premkt,nextopen,pullback,eod,False,2022-10-31 09:50:00,20.4,16.99,2022-10-31 10:07:00,stop,3.41,-16.71568627450981,-1.0
2022-11-01,CVNA,0.127864,13.53,3.0,ema,premkt,nextopen,pullback,eod,False,2022-11-01 10:00:00,15.6101,15.541500000000001,2022-11-01 10:05:00,stop,0.06859999999999822,-0.43945906816739155,-1.0
2022-11-01,KNSA,0.11821365,11.42,4.0,ema,premkt,nextopen,pullback,eod,False,2022-11-01 09:55:00,12.34,12.8,2022-11-01 15:55:00,eod,0.25,3.7277147487844386,1.8400000000000034
2022-11-01,API,0.10394263,2.79,5.0,ema,premkt,nextopen,pullback,eod,False,2022-11-01 09:50:00,3.07,3.0300000000000002,2022-11-01 10:08:00,stop,0.03999999999999959,-1.3029315960911947,-1.0
2022-11-02,BAND,0.32357728,12.3,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-02 10:00:00,17.7424,17.069999999999997,2022-11-02 10:17:00,stop,0.6724000000000032,-3.789791685454069,-1.0
2022-11-02,SNOA,0.13413656,2.49,3.0,ema,premkt,nextopen,pullback,eod,False,2022-11-02 09:50:00,3.2487,2.99,2022-11-02 11:34:00,stop,0.2586999999999997,-7.96318527410963,-1.0
2022-11-03,NRDS,0.20262098,9.92,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-03 10:00:00,13.0,13.75,2022-11-03 15:55:00,eod,0.4599999999999991,5.769230769230771,1.630434782608699
2022-11-03,VCYT,0.17846155,19.5,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-03 10:05:00,23.18,24.18,2022-11-03 15:55:00,eod,0.5899999999999999,4.3140638481449445,1.6949152542372885
2022-11-03,FLWS,0.10872674,6.99,4.0,ema,premkt,nextopen,pullback,eod,False,2022-11-03 09:45:00,8.205,8.105,2022-11-03 15:55:00,eod,0.3899999999999997,-1.218769043266299,-0.2564102564102557
2022-11-04,SNTG,0.5424013,3.04,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-04 10:00:00,5.8,4.67,2022-11-04 10:56:00,stop,1.13,-19.482758620689655,-1.0
2022-11-07,VERU,0.15942025,10.35,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-07 10:40:00,14.9,14.47,2022-11-07 10:54:00,stop,0.4299999999999997,-2.885906040268449,-1.0
2022-11-07,CERT,0.12863863,10.65,4.0,ema,premkt,nextopen,pullback,eod,False,2022-11-07 10:25:00,12.825,12.700000000000001,2022-11-07 11:03:00,stop,0.12499999999999822,-0.9746588693956948,-1.0
2022-11-08,TASK,0.15311015,16.04,3.0,ema,premkt,nextopen,pullback,eod,False,2022-11-08 09:50:00,21.37,20.549999999999997,2022-11-08 10:57:00,stop,0.8200000000000038,-3.837154890032779,-1.0
2022-11-08,GRWG,0.12688828,3.31,5.0,ema,premkt,nextopen,pullback,eod,False,2022-11-08 09:50:00,4.4096,4.12,2022-11-08 11:40:00,stop,0.2896000000000001,-6.567489114658931,-1.0
2022-11-09,RAMP,0.1792574,15.62,4.0,ema,premkt,nextopen,pullback,eod,False,2022-11-09 10:05:00,18.65,18.37,2022-11-09 15:55:00,eod,0.4400000000000013,-1.5013404825737098,-0.636363636363629
2022-11-09,OSUR,0.16901398,4.26,5.0,ema,premkt,nextopen,pullback,eod,False,2022-11-09 10:00:00,4.81,4.565,2022-11-09 13:39:00,stop,0.24499999999999922,-5.09355509355508,-1.0
2022-11-10,APPS,0.28876507,10.77,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-10 10:40:00,16.23,17.305,2022-11-10 15:55:00,eod,0.620000000000001,6.623536660505236,1.7338709677419315
2022-11-10,MGNI,0.24567461,5.78,3.0,ema,premkt,nextopen,pullback,eod,False,2022-11-10 10:40:00,8.65,9.51,2022-11-10 15:55:00,eod,0.19989999999999952,9.942196531791891,4.302151075537776
2022-11-10,PRTS,0.19602978,4.03,5.0,ema,premkt,nextopen,pullback,eod,False,2022-11-10 10:40:00,5.06,4.95,2022-11-10 13:51:00,stop,0.10999999999999943,-2.1739130434782483,-1.0
2022-11-11,BEKE,0.18045115,11.34,3.0,ema,premkt,nextopen,pullback,eod,False,2022-11-11 10:45:00,13.8,13.545,2022-11-11 10:56:00,stop,0.2550000000000008,-1.8478260869565277,-1.0
2022-11-15,SUNE,0.293617,2.35,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-15 10:10:00,3.41,3.3201,2022-11-15 10:23:00,stop,0.08990000000000009,-2.6363636363636367,-1.0
2022-11-15,BILI,0.16071427,12.88,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-15 10:00:00,15.33,16.335,2022-11-15 15:55:00,eod,0.5999999999999996,6.555772994129172,1.6750000000000023
2022-11-15,GDS,0.11439121,13.55,5.0,ema,premkt,nextopen,pullback,eod,False,2022-11-15 10:00:00,15.71,16.61,2022-11-15 15:55:00,eod,0.33999999999999986,5.728835136855492,2.6470588235294086
2022-11-16,INM,0.12949646,2.78,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-16 09:50:00,4.355,3.72,2022-11-16 15:50:00,stop,0.6350000000000002,-14.580941446613094,-1.0
2022-11-18,GRND,0.45313835,11.63,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-18 09:45:00,25.0,35.05,2022-11-18 15:55:00,eod,8.760000000000002,40.19999999999999,1.147260273972602
2022-11-21,SHC,0.27574754,6.02,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-21 10:55:00,8.22,8.09,2022-11-21 11:09:00,stop,0.13000000000000078,-1.5815085158150999,-1.0
2022-11-21,AIIO,0.13188982,5.08,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-21 10:45:00,6.63,6.41,2022-11-21 11:34:00,stop,0.21999999999999975,-3.318250377073906,-1.0
2022-11-23,MANU,0.10040164,14.94,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-23 10:10:00,16.9116,18.455,2022-11-23 15:55:00,eod,0.25970000000000226,9.126280186380932,5.943011166730785
2022-11-29,BILI,0.13502777,12.59,2.0,ema,premkt,nextopen,pullback,eod,False,2022-11-29 10:00:00,14.91,15.405,2022-11-29 15:55:00,eod,0.35999999999999943,3.319919517102621,1.375
2022-11-30,XPEV,0.16348767,7.34,1.0,ema,premkt,nextopen,pullback,eod,False,2022-11-30 10:40:00,10.15,10.76,2022-11-30 15:55:00,eod,0.3200000000000003,6.009852216748768,1.9062499999999964
2022-12-01,TOPS,0.40397346,3.02,1.0,ema,premkt,nextopen,pullback,eod,False,2022-12-01 10:00:00,5.18,4.44,2022-12-01 14:35:00,stop,0.7399999999999993,-14.285714285714269,-1.0
2022-12-01,EHTH,0.10393262,3.56,5.0,ema,premkt,nextopen,pullback,eod,False,2022-12-01 09:45:00,4.1699,4.09,2022-12-01 09:50:00,stop,0.0799000000000003,-1.9161130962373263,-1.0
2022-12-05,DBGI,0.14666665,3.75,2.0,ema,premkt,nextopen,pullback,eod,False,2022-12-05 09:50:00,4.6,4.89,2022-12-05 15:55:00,eod,0.33999999999999986,6.304347826086953,0.8529411764705886
2022-12-05,EH,0.12762237,5.72,5.0,ema,premkt,nextopen,pullback,eod,False,2022-12-05 09:45:00,7.11,6.5901000000000005,2022-12-05 09:57:00,stop,0.5198999999999998,-7.312236286919827,-1.0
2022-12-08,MOMO,0.13533843,5.25,1.0,ema,premkt,nextopen,pullback,eod,False,2022-12-08 10:45:00,7.13,6.95,2022-12-08 11:12:00,stop,0.17999999999999972,-2.524544179523136,-1.0
2022-12-12,RDGT,0.20845926,3.31,1.0,ema,premkt,nextopen,pullback,eod,False,2022-12-12 09:50:00,4.25,7.18,2022-12-12 15:55:00,eod,0.16000000000000014,68.94117647058823,18.312499999999982
2022-12-12,BIVI,0.13544309,7.9,4.0,ema,premkt,nextopen,pullback,eod,False,2022-12-12 10:10:00,9.34,9.02,2022-12-12 12:43:00,stop,0.3200000000000003,-3.426124197002145,-1.0
2022-12-13,WVE,0.19113576,3.61,2.0,ema,premkt,nextopen,pullback,eod,False,2022-12-13 10:15:00,4.155,4.11,2022-12-13 10:21:00,stop,0.04499999999999993,-1.0830324909747224,-1.0
2022-12-14,RNA,0.3770492,10.98,1.0,ema,premkt,nextopen,pullback,eod,False,2022-12-14 10:00:00,15.81,17.02,2022-12-14 15:55:00,eod,0.8300000000000001,7.653383934218838,1.4578313253012036
2022-12-15,HURA,0.10112357,8.01,2.0,ema,premkt,nextopen,pullback,eod,False,2022-12-15 10:05:00,9.8099,9.1001,2022-12-15 14:25:00,stop,0.7098000000000013,-7.235547762974148,-1.0
2022-12-20,EVER,0.10461831,10.61,4.0,ema,premkt,nextopen,pullback,eod,False,2022-12-20 09:50:00,12.34,13.13,2022-12-20 15:55:00,eod,0.37870000000000026,6.401944894651557,2.0860839714813846
2022-12-21,SINT,0.13386881,7.47,3.0,ema,premkt,nextopen,pullback,eod,False,2022-12-21 10:00:00,14.2501,11.58,2022-12-21 11:37:00,stop,2.6700999999999997,-18.737412369036,-1.0
2022-12-21,DSGN,0.11662531,8.06,5.0,ema,premkt,nextopen,pullback,eod,False,2022-12-21 10:15:00,8.92,8.870000000000001,2022-12-21 10:25:00,stop,0.049999999999998934,-0.5605381165919132,-1.0
2022-12-28,KALA,0.5969387,3.92,1.0,ema,premkt,nextopen,pullback,eod,False,2022-12-28 10:45:00,8.785,12.6516,2022-12-28 15:55:00,eod,0.5849999999999991,44.01365964712578,6.60957264957266
